class,seed,pretrain_seed,method,auroc,auprc
class_AED,50,,raw_concat_RF,0.5466666666666666,0.06066809425417811
class_AED,50,,neighbor_connectivity,0.49888888888888894,0.04287314627934369
class_AED,50,,random,0.42999999999999994,0.08926351124032852
class_AED,51,0.0,contrastive_full_structure,0.5066666666666667,0.04285212744946351
class_AED,51,0.0,contrastive_full_expression,0.49333333333333335,0.04160652922414259
class_AED,51,0.0,contrastive_full_concat,0.49444444444444446,0.041276292614078294
class_AED,51,1.0,contrastive_full_structure,0.701111111111111,0.0711197317175578
class_AED,51,1.0,contrastive_full_expression,0.5055555555555555,0.04327352605611544
class_AED,51,1.0,contrastive_full_concat,0.6188888888888888,0.053958427417331534
class_AED,51,2.0,contrastive_full_structure,0.6477777777777778,0.06372381135039362
class_AED,51,2.0,contrastive_full_expression,0.5666666666666667,0.0490887105796845
class_AED,51,2.0,contrastive_full_concat,0.5933333333333334,0.051401136212060584
class_AED,51,0.0,contrastive_classholdout_structure,0.9744444444444444,0.6819605832763727
class_AED,51,0.0,contrastive_classholdout_expression,0.4866666666666667,0.040921017891126586
class_AED,51,0.0,contrastive_classholdout_concat,0.9333333333333333,0.5228194644861311
